DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
UNPDA_2000,No_11_362,NCCc1cc(CN)oc1C(=O)c1ccc(C(=O)C(N)N)cc1O,-6.679,-6.2403774,-15.024342,-6.2403774,1.096215,No_11_362,No_11_362_out,3.053
UNPDA_2000,No_11_363,NCCc1nnc(C(N)(N)c2ccc(CN)c(CO)c2)[nH]1,-6.712,-6.0645199,-13.654166,-6.0645199,3.7027228,No_11_363,No_11_363_out,3.394
UNPDA_2000,No_11_369,NCc1cc(CNCCCCO)c(C(=O)c2ccc(C(=O)[C@@H](N)CN)cc2O)o1,-6.645,-6.9022646,-17.122421,-6.9022646,1.4282745,No_11_369,No_11_369_out,3.419
UNPDA_2000,No_11_372,CCCCCC(=O)NCc1cc(CCN)oc1C(=O)c1ccc(C(=O)CN)cc1O,-7.669,-6.815062,-12.779159,-6.815062,1.6003973,No_11_372,No_11_372_1_out,2.78
UNPDA_2000,UNPDA_2000_128,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CNC(N)=O)c(N)c2)[nH]1,-7.669,-6.815062,-12.779159,-6.815062,1.6003973,No_11_372,No_11_372_1_out,3.424
UNPDA_2000,UNPDA_2000_129,NC[C@H](CO)Nc1nc(C(=O)O)ccc1C(=O)O,-5.543,-5.4366279,-11.839946,-5.4366279,2.1544268,No_11_375,No_11_375_out,2.975
UNPDA_2000,UNPDA_2000_130,NCO[C@H](c1cc(N)cc(CCNC(N)=O)c1)c1coc(CC(N)=O)c(O)c1=O,-7.23,-6.5970364,-13.574399,-6.5970364,1.6363527,No_11_376,No_11_376_out,3.815
UNPDA_2000,UNPDA_2000_131,NCO[C@H](c1cc(CN)cc(CCCO)c1)c1coc(CC(N)=O)c(O)c1=O,-6.643,-6.9194551,-13.736176,-6.9194551,1.6660223,No_11_388,No_11_388_out,3.818
UNPDA_2000,UNPDA_2000_132,NCCc1nnc(C(N)(N)c2cccc(CCCCNCO)c2)[nH]1,-6.776,-6.4683633,-15.160331,-6.4683633,1.1372477,No_11_397,No_11_397_out,3.265
UNPDA_2000,UNPDA_2000_133,COC(=O)Cn1c(C(N)=O)nnc1-c1ccc(C(=O)CCN)c(N)c1,-6.392,-6.3708811,-10.836194,-6.3708811,1.5431995,No_11_402,No_11_402_out,2.748
UNPDA_2000,UNPDA_2000_134,CCOC(=O)Cc1cc(CNC(=O)CCN)c(C(=O)c2ccc(C(=O)[C@@H](N)CN)cc2O)o1,-6.807,-6.6941128,-13.812102,-6.6941128,1.7960413,No_11_420,No_11_420_out,3.441
UNPDA_2000,UNPDA_2000_135,NCCc1nnc(C(N)(N)c2cc(N)cc(CCCC(N)=O)c2)[nH]1,-6.795,-6.2575588,-12.519892,-6.2575588,1.3828523,No_11_424,No_11_424_out,3.326
UNPDA_2000,UNPDA_2000_136,NCc1ccc(C(=O)c2ccc(C(=O)[C@H](O)CN)cc2O)o1,-6.857,-5.9688263,-14.327232,-5.9688263,1.1631597,No_11_425,No_11_425_out,3.094
UNPDA_2000,UNPDA_2000_137,CCCCc1cc(N)cc([C@@H](OCN)c2coc(CC(N)=O)c(O)c2=O)c1,-7.01,-6.9589767,-10.749231,-6.9589767,1.1439866,No_11_426,No_11_426_out,3.736
UNPDA_2000,UNPDA_2000_138,CNCOc1cc(N)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.259,-5.7041802,-12.397662,-5.7041802,1.7169993,No_11_429,No_11_429_out,3.612
UNPDA_2000,UNPDA_2000_139,NCc1ccc(C(=O)c2ccc(C(=O)[C@H](O)C(=O)O)cc2O)o1,-7.211,-5.6917381,-12.833523,-5.6917381,3.2484679,No_11_430,No_11_430_out,3.119
UNPDA_2000,UNPDA_2000_140,NC(=O)NCC(=O)[C@@H](O)Cc1cnc(Nc2cccc(CO)c2)c(C(=O)O)c1,-7.567,-6.4051747,-10.460021,-6.4051747,1.2570577,No_11_432,No_11_432_out,3.134
UNPDA_2000,UNPDA_2000_141,NCNCc1cc(CN)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.241,-6.437253,-13.41573,-6.437253,1.4801143,No_11_433,No_11_433_out,3.026
UNPDA_2000,UNPDA_2000_142,NCCCC(=O)c1nc(N)cc(C[C@@](O)(CO)C(=O)O)n1,-5.555,-5.8166671,-12.135437,-5.8166671,1.1918654,No_11_435,No_11_435_out,3.727
UNPDA_2000,UNPDA_2000_143,COCC(=O)[C@@H](O)Cc1cnc(Nc2cccc(C(=O)O)c2)c(C(=O)O)c1,-6.802,-6.0698915,-10.816533,-6.0698915,4.6697092,No_11_437,No_11_437_out,2.981
UNPDA_2000,UNPDA_2000_144,CCCCNC(=O)c1cc(C(=O)CN)ccc1-c1nnc(CN)n1CC(=O)CN,-5.712,-6.3792634,-10.148756,-6.3792634,1.7566123,No_11_439,No_11_439_out,2.846
UNPDA_2000,UNPDA_2000_145,NCO[C@H](c1cc(N)cc(CCCCO)c1)c1coc(CC(N)=O)c(O)c1=O,-6.95,-6.8162169,-11.570558,-6.8162169,1.2959642,No_11_442,No_11_442_out,3.783
UNPDA_2000,UNPDA_2000_146,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CCOCCO)cc(=O)c2CO)cc1CNCN,-6.585,-7.6847081,-15.158254,-7.6847081,1.7415196,No_11_476,No_11_476_out,3.79
UNPDA_2000,UNPDA_2000_147,NCCc1cc(CNC(=O)CCCCC(N)=O)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.886,-7.4220953,-13.056111,-7.4220953,1.7913572,No_11_480,No_11_480_out,2.878
UNPDA_2000,UNPDA_2000_148,NCO[C@H](c1cc(N)cc(CCCO)c1)c1coc(CC(N)=O)c(O)c1=O,-6.841,-6.4911366,-13.369307,-6.4911366,1.8549263,No_11_495,No_11_495_out,3.814
UNPDA_2000,UNPDA_2000_149,NCc1cccc(OCCc2nc(N)cc(C[C@H](O)C(=O)O)n2)c1,-6.544,-6.7425208,-14.08754,-6.7425208,4.7664447,No_11_498,No_11_498_out,3.033
UNPDA_2000,UNPDA_2000_150,COC(=O)Cn1cnnc1-c1ccc(C(=O)CCNCCN)c(CN)c1,-5.993,-6.4427047,-12.462768,-6.4427047,1.5864879,No_11_515,No_11_515_out,2.82
UNPDA_2000,UNPDA_2000_151,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CCOCCO)cc(=O)c2CO)cc1CN,-6.411,-7.1379275,-14.050934,-7.1379275,2.1235418,No_11_516,No_11_516_out,3.624
UNPDA_2000,UNPDA_2000_152,NCCc1nnc(C(N)(N)c2cccc(CCCNCO)c2)[nH]1,-6.712,-6.2158608,-14.777769,-6.2158608,1.7967521,No_11_518,No_11_518_out,3.299
UNPDA_2000,UNPDA_2000_153,NCO[C@H](c1cc(N)cc(CCC(N)=O)c1)c1coc(CC(N)=O)c(O)c1=O,-7.142,-6.3888764,-16.524639,-6.3888764,1.2459371,No_11_523,No_11_523_out,3.806
UNPDA_2000,UNPDA_2000_154,CC(=O)c1cc(N)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.825,-6.020143,-12.17996,-6.020143,1.269163,No_11_528,No_11_528_out,3.38
UNPDA_2000,UNPDA_2000_155,NCCc1nnc(C(N)(N)c2ccc(N)c(CO)c2)[nH]1,-7.013,-5.7006617,-13.713259,-5.7006617,1.0878636,No_11_53,No_11_53_out,3.433
UNPDA_2000,UNPDA_2000_156,NCc1ccc(C(=O)c2ccc(C(=O)[C@@H](N)CO)cc2O)o1,-6.917,-5.8069949,-13.717093,-5.8069949,1.2946687,No_11_530,No_11_530_out,3.046
UNPDA_2000,UNPDA_2000_157,NCCC(=O)NCc1cc(CCO)oc1C(=O)c1ccc(C(=O)[C@@H](N)CN)cc1O,-6.7,-6.7915959,-13.817453,-6.7915959,2.1141887,No_11_533,No_11_533_out,3.447
UNPDA_2000,UNPDA_2000_158,CCCCc1cnc(Nc2ccc(Oc3ccc(O)cc3)c(CN)c2)c(C(=O)O)c1,-7.279,-6.8690319,-12.31355,-6.8690319,1.2418914,No_11_543,No_11_543_out,2.373
UNPDA_2000,UNPDA_2000_159,NCCN(c1cccc(CC(=O)c2nc(N)cc(C[C@@](O)(CN)C(=O)O)n2)c1)C(N)N,-7.279,-6.8690319,-12.31355,-6.8690319,1.2418914,No_11_543,No_11_543_out,3.961
UNPDA_2000,UNPDA_2000_160,NCc1cc(CC(N)=O)c(C(=O)c2ccc(C(=O)C(N)N)cc2O)o1,-6.667,-6.1512117,-15.39934,-6.1512117,1.6533793,No_11_559,No_11_559_out,3.073
UNPDA_2000,UNPDA_2000_161,NCCCCOCCC[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)cc2)[nH]1,-5.99,-7.0858812,-18.1779,-7.0858812,3.7858229,No_11_592,No_11_592_out,3.379
UNPDA_2000,UNPDA_2000_162,COc1cc(CO)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.673,-5.8660817,-12.40198,-5.8660817,1.1711082,No_11_594,No_11_594_out,3.236
UNPDA_2000,UNPDA_2000_163,CNCc1occ([C@](N)(C(=O)CCN)C(=O)Oc2cccc(NC(N)=O)c2)c(=O)c1O,-6.396,-6.4681664,-16.453836,-6.4681664,1.416808,No_11_596,No_11_596_out,3.765
UNPDA_2000,UNPDA_2000_164,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CNC(=O)c3ccccc3)c(N)c2)[nH]1,-8.269,-6.7949457,-11.662968,-6.7949457,1.3737291,No_11_605,No_11_605_out,3.145
UNPDA_2000,UNPDA_2000_165,NCOc1cc(CCN[C@H](CN)C(=O)O)cnc1Nc1cccc(NC(N)N)c1,-6.747,-6.608583,-14.887904,-6.608583,1.7469236,No_11_606,No_11_606_out,3.371
UNPDA_2000,UNPDA_2000_166,NCCCCCCNC(=O)Cc1occ([C@H](OCN)c2cccc(CCCO)c2)c(=O)c1O,-6.475,-7.3378639,-11.610765,-7.3378639,3.6268494,No_11_607,No_11_607_out,3.544
UNPDA_2000,UNPDA_2000_167,NCc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)c(N)c1,-6.501,-6.2727051,-13.209951,-6.2727051,1.3818548,No_11_612,No_11_612_out,3.54
UNPDA_2000,UNPDA_2000_168,COc1cc(C(=O)c2[nH]c([C@H](N)CCOCCO)cc(=O)c2CO)ccc1CCN,-6.668,-6.7182918,-15.222293,-6.7182918,2.9651079,No_11_624,No_11_624_out,3.477
UNPDA_2000,UNPDA_2000_169,CCCNCCc1cc(CCN)oc1C(=O)c1ccc(C(=O)[C@@H](N)CN)cc1O,-6.45,-6.8577404,-15.724221,-6.8577404,1.0433353,No_11_656,No_11_656_out,3.41
UNPDA_2000,UNPDA_2000_170,NCc1cc(CN)c(C(=O)c2ccc(C(=O)[C@H](N)CN)cc2O)o1,-6.522,-6.1352258,-14.764204,-6.1352258,2.2331989,No_11_662,No_11_662_out,3.415
UNPDA_2000,UNPDA_2000_171,NCCc1cc(CNC(=O)CCCCO)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.81,-7.2595358,-12.710284,-7.2595358,2.3811157,No_11_694,No_11_694_out,2.849
UNPDA_2000,UNPDA_2000_172,NCO[C@H](c1cc(N)cc(CCC(=O)O)c1)c1coc(CC(N)=O)c(O)c1=O,-6.948,-6.6200604,-12.777943,-6.6200604,1.8100065,No_11_72,No_11_72_out,3.76
UNPDA_2000,UNPDA_2000_173,NCOc1cc(CCN[C@H](CN)C(=O)O)cnc1Nc1cccc(CN)c1,-6.403,-6.8072667,-14.633925,-6.8072667,1.731497,No_11_82,No_11_82_out,3.119
UNPDA_2000,UNPDA_2000_174,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CNC(=O)CCCN)c(N)c2)[nH]1,-7.072,-7.3103571,-13.640203,-7.3103571,1.5414605,No_11_85,No_11_85_out,3.39
UNPDA_2000,UNPDA_2000_175,COC[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)cc2NC(N)=O)[nH]1,-6.462,-6.5431838,-12.661021,-6.5431838,1.4754182,No_11_86,No_11_86_out,3.539
UNPDA_2000,UNPDA_2000_176,COCCc1cc(N)cc([C@@H](OCN)c2coc(CC(N)=O)c(O)c2=O)c1,-6.712,-6.1849089,-13.091597,-6.1849089,2.4805727,No_11_97,No_11_97_out,3.8
UNPDA_2000,UNPDA_2000_177,NC(N)Nc1ccc(C(=O)c2[nH]c([C@H](N)CCCO)cc(=O)c2CO)cc1CO,-6.958,-7.0348063,-13.854243,-7.0348063,1.3918908,No_11_98,No_11_98_out,3.761
UNPDA_2000,UNPDA_2000_178,NCCC(=O)NCc1cc(CCC(=O)O)oc1C(=O)c1ccc(C(=O)CN)cc1O,-6.832,-6.5803223,-12.826268,-6.5803223,2.4963982,No_12_102,No_12_102_out,2.828
UNPDA_2000,UNPDA_2000_179,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CN)cc(=O)c2CO)cc1N,-6.823,-6.5344157,-13.47709,-6.5344157,2.7094965,No_12_107,No_12_107_out,3.549
UNPDA_2000,UNPDA_2000_180,CCNC(=O)C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)cc2)[nH]1,-6.888,-6.3448668,-11.421747,-6.3448668,1.8111553,No_12_112,No_12_112_out,3.307
UNPDA_2000,UNPDA_2000_181,CNCC[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)c(N)c2)[nH]1,-6.742,-6.6737442,-12.221848,-6.6737442,2.3923118,No_12_122,No_12_122_out,3.577
UNPDA_2000,UNPDA_2000_182,CNCC[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)cc2)[nH]1,-6.828,-6.2175984,-12.567266,-6.2175984,1.5984209,No_12_123,No_12_123_out,3.35
UNPDA_2000,UNPDA_2000_183,NCC[C@H](N)CC(=O)NCc1ccoc1C(=O)c1ccc(C(=O)CN)cc1O,-6.719,-6.6573658,-15.210853,-6.6573658,1.5467068,No_12_139,No_12_139_out,3.299
UNPDA_2000,UNPDA_2000_184,NCCc1nnc(C(N)(N)c2cc(N)cc(CC(=O)O)c2)[nH]1,-6.636,-5.6771531,-12.310553,-5.6771531,3.1663594,No_12_141,No_12_141_out,3.353
UNPDA_2000,UNPDA_2000_185,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)c(NCC(N)=O)c2)[nH]1,-7.107,-6.7053032,-12.060302,-6.7053032,1.6087712,No_12_162,No_12_162_out,3.491
UNPDA_2000,UNPDA_2000_186,NCC(=O)c1ccc(C(=O)c2oc(CO)cc2CN)c(O)c1,-6.607,-5.9940834,-14.249406,-5.9940834,2.898283,No_12_165,No_12_165_out,2.801
UNPDA_2000,UNPDA_2000_187,COC(=O)CCc1nc(N)cc(C[C@@](O)(CN)C(=O)O)n1,-5.646,-6.0474677,-10.98506,-6.0474677,2.2248743,No_12_166,No_12_166_out,3.472
UNPDA_2000,UNPDA_2000_188,NCCc1ccc(C(=O)c2[nH]c([C@H](N)COCN)cc(=O)c2CO)cc1,-6.679,-6.550395,-15.505243,-6.550395,1.7321017,No_12_168,No_12_168_out,3.539
UNPDA_2000,UNPDA_2000_189,COCC(=O)c1cc(O)cc([C@@H](CN)OC(=O)c2[nH]ccc(=O)c2CO)c1,-7.093,-6.1619425,-12.281751,-6.1619425,1.1221545,No_12_171,No_12_171_out,3.528
UNPDA_2000,UNPDA_2000_190,NCCc1nnc(C(N)(N)c2cccc(OCCCO)c2)[nH]1,-6.837,-6.0529361,-12.002634,-6.0529361,1.536562,No_12_173,No_12_173_1_out,3.104
UNPDA_2000,UNPDA_2000_191,CCCCc1cc(CNC(=O)CCN)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.837,-6.0529361,-12.002634,-6.0529361,1.536562,No_12_173,No_12_173_1_out,2.797
UNPDA_2000,UNPDA_2000_192,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)c(CNC(=O)CO)c2)[nH]1,-7.073,-7.0097194,-12.968028,-7.0097194,1.6931766,No_12_184,No_12_184_out,3.488
UNPDA_2000,UNPDA_2000_193,CCNCCc1cc(CN)oc1C(=O)c1ccc(C(=O)[C@@H](N)CN)cc1O,-6.61,-6.2659216,-15.406443,-6.2659216,1.6837705,No_12_195,No_12_195_out,3.395
UNPDA_2000,UNPDA_2000_194,NCCC(=O)NCc1cc([C@H](N)O)oc1C(=O)c1ccc(C(=O)CN)cc1O,-7.004,-6.3911481,-12.711321,-6.3911481,1.7356836,No_12_210,No_12_210_out,3.563
UNPDA_2000,UNPDA_2000_195,NCCc1cc(CN)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.297,-6.4710474,-12.937367,-6.4710474,1.5519656,No_12_222,No_12_222_out,2.868
UNPDA_2000,UNPDA_2000_196,NCCC(=O)NCc1cc(CN)oc1C(=O)c1ccc(C(=O)CN)cc1O,-6.741,-6.4522958,-15.964547,-6.4522958,1.3504514,No_12_225,No_12_225_out,2.854
UNPDA_2000,UNPDA_2000_197,NCCc1occ(CC[C@@](O)(CO)CNCN)c(=O)c1O,-5.738,-5.9440136,-13.366961,-5.9440136,1.4113563,No_12_235,No_12_235_out,4.125
UNPDA_2000,UNPDA_2000_198,CCC(=O)c1cc(O)cc([C@@H](CN)OC(=O)c2[nH]ccc(=O)c2CO)c1,-7.333,-6.4835062,-12.332022,-6.4835062,2.4453654,No_12_238,No_12_238_out,3.509
UNPDA_2000,UNPDA_2000_199,COCc1cc(CO)cc([C@@H](OCN)c2coc(CC(N)=O)c(O)c2=O)c1,-6.78,-6.9314246,-14.398802,-6.9314246,1.5991055,No_12_242,No_12_242_out,3.795
UNPDA_2000,UNPDA_2000_200,CCc1cc(COC(=O)CO)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.669,-6.4843755,-12.79994,-6.4843755,2.5315485,No_12_258,No_12_258_out,3.327
UNPDA_2000,UNPDA_2000_201,Nc1cc(C[C@H](O)C(=O)O)nc(CCOc2cccc(CNCCCO)c2)n1,-6.681,-6.8478928,-11.855177,-6.8478928,1.8660363,No_12_261,No_12_261_out,3.088
UNPDA_2000,UNPDA_2000_202,COc1ccc(CCO)cc1C(=O)[C@H](O)CCn1nc[nH]c1=O,-6.618,-5.7977171,-9.8994808,-5.7977171,2.6911314,No_12_271,No_12_271_out,3.436
UNPDA_2000,UNPDA_2000_203,NCCNCCC(=O)NCc1ccoc1C(=O)c1ccc(C(=O)CN)cc1O,-6.852,-6.7134118,-13.185613,-6.7134118,1.4693301,No_12_275,No_12_275_1_out,2.738
UNPDA_2000,UNPDA_2000_204,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)c(CN)c2)[nH]1,-6.852,-6.7134118,-13.185613,-6.7134118,1.4693301,No_12_275,No_12_275_1_out,3.468
UNPDA_2000,UNPDA_2000_205,NCCc1cc(CO)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.786,-5.8690758,-12.857257,-5.8690758,1.3903227,No_12_282,No_12_282_out,3.357
UNPDA_2000,UNPDA_2000_206,CCCCc1cc(CN)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.732,-6.5270357,-12.439367,-6.5270357,1.6005812,No_12_284,No_12_284_out,2.737
UNPDA_2000,UNPDA_2000_207,COC(=O)Cn1c(C(N)=O)nnc1-c1ccc(C(=O)CCN)cc1C(N)=O,-6.835,-6.2033496,-10.930393,-6.2033496,3.0625949,No_12_285,No_12_285_out,2.763
UNPDA_2000,UNPDA_2000_208,CCc1cc(CO)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.762,-5.7752743,-12.355582,-5.7752743,1.8241705,No_12_294,No_12_294_out,3.305
UNPDA_2000,UNPDA_2000_209,COc1ccc(C(=O)CN)cc1C(=O)[C@H](O)CCn1nc[nH]c1=O,-6.068,-6.0488505,-9.4478121,-6.0488505,1.5230948,No_12_295,No_12_295_out,3.516
UNPDA_2000,UNPDA_2000_210,NCCOCc1cc(C(N)(N)c2nnc(CCN)[nH]2)ccc1N,-6.226,-6.3157873,-14.20406,-6.3157873,2.1972244,No_12_299,No_12_299_out,3.424
UNPDA_2000,UNPDA_2000_211,COC(=O)Cn1c(C(N)=O)nnc1-c1ccc(C(=O)CCN)cc1C(=O)CN,-6.508,-6.8086514,-11.347523,-6.8086514,2.2279997,No_12_302,No_12_302_out,2.905
UNPDA_2000,UNPDA_2000_212,NCc1cc(CCO)c(C(=O)c2ccc(C(=O)CO)cc2O)o1,-6.896,-6.0440974,-11.784829,-6.0440974,1.4727869,No_12_309,No_12_309_out,2.8
UNPDA_2000,UNPDA_2000_213,NCCC(=O)Cc1cc(C(N)(N)c2nnc(CCN)[nH]2)ccc1N,-6.188,-6.1643472,-13.103268,-6.1643472,2.2879729,No_12_320,No_12_320_out,3.472
UNPDA_2000,UNPDA_2000_214,COc1ccc(CC(=O)O)cc1C(=O)[C@H](O)CCn1nc[nH]c1=O,-6.485,-6.0446067,-9.407897,-6.0446067,2.0604088,No_12_324,No_12_324_out,3.383
UNPDA_2000,UNPDA_2000_215,CCOCCc1nc(N)cc(C[C@@](O)(CN)C(=O)O)n1,-5.53,-5.8540082,-11.095116,-5.8540082,0.70099705,No_12_331,No_12_331_out,3.544
UNPDA_2000,UNPDA_2000_216,NCCc1nnc(C(N)(N)c2cc(CO)cc(CC(N)=O)c2)[nH]1,-7.109,-5.8378153,-13.016623,-5.8378153,2.6846921,No_12_334,No_12_334_out,3.34
UNPDA_2000,UNPDA_2000_217,CCN(CN)Cc1cc(CN)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.577,-6.6347165,-13.536272,-6.6347165,1.1994151,No_12_337,No_12_337_out,3.056
UNPDA_2000,UNPDA_2000_218,NCO[C@H](c1cc(N)cc(CN)c1)c1coc(CC(N)=O)c(O)c1=O,-6.119,-6.6641402,-14.375091,-6.6641402,1.8679624,No_12_357,No_12_357_out,3.876
UNPDA_2000,UNPDA_2000_219,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CCC(=O)O)cc(=O)c2CO)cc1,-6.606,-7.0732617,-16.049871,-7.0732617,1.1485993,No_12_375,No_12_375_out,3.252
UNPDA_2000,UNPDA_2000_220,COCc1nnc(-c2ccc(C(=O)CN)cc2N)n1CC(=O)CN,-6.067,-5.7819166,-10.441635,-5.7819166,2.658808,No_12_376,No_12_376_out,2.861
UNPDA_2000,UNPDA_2000_221,CCCCc1cc(CO)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.733,-6.1115375,-11.285851,-6.1115375,2.4920766,No_12_386,No_12_386_out,3.21
UNPDA_2000,UNPDA_2000_222,NCCC(=O)NCc1cc([C@H](O)CCO)oc1C(=O)c1ccc(C(=O)CN)cc1O,-6.563,-6.8010392,-13.142614,-6.8010392,2.8502831,No_12_402,No_12_402_out,3.523
UNPDA_2000,UNPDA_2000_223,CNCc1occ([C@](N)(C(=O)CCN)C(=O)Oc2cccc(C(=O)O)c2O)c(=O)c1O,-5.838,-6.2744474,-13.081894,-6.2744474,1.998632,No_12_413,No_12_413_out,3.85
UNPDA_2000,UNPDA_2000_224,CCCc1nc(N)cc(C[C@@](O)(CN)C(=O)O)n1,-5.812,-5.3260508,-11.750502,-5.3260508,1.0821702,No_12_416,No_12_416_out,3.515
UNPDA_2000,UNPDA_2000_225,NCCc1nnc(C(N)(N)c2cc(N)cc(N)c2)[nH]1,-6.001,-6.0388408,-15.255446,-6.0388408,1.5423932,No_12_419,No_12_419_out,3.545
UNPDA_2000,UNPDA_2000_226,CNCc1cc(CO)cc(C(N)(N)c2nnc(CCN)[nH]2)c1,-6.741,-5.718801,-14.173379,-5.718801,0.89845234,No_12_429,No_12_429_out,3.34
UNPDA_2000,UNPDA_2000_227,CN(Cc1cc(CN)oc1C(=O)c1ccc(C(=O)CCCO)cc1O)C(N)=O,-6.955,-6.3141446,-13.111443,-6.3141446,1.7401226,No_12_437,No_12_437_out,2.908
UNPDA_2000,UNPDA_2000_228,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CNC(N)=O)cc(=O)c2CO)cc1,-6.955,-6.3141446,-13.111443,-6.3141446,1.7401226,No_12_437,No_12_437_out,3.387
UNPDA_2000,UNPDA_2000_229,CC[C@@H](CCN)CCc1cc(CN)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.591,-6.7645411,-14.693316,-6.7645411,2.6888747,No_12_440,No_12_440_out,3.417
UNPDA_2000,UNPDA_2000_230,NCCc1ccc(C(=O)c2[nH]c([C@H](N)CCNCN)cc(=O)c2CO)cc1N,-6.638,-6.9954562,-15.29178,-6.9954562,1.767616,No_12_446,No_12_446_out,3.743
UNPDA_2000,UNPDA_2000_231,NCCc1nnc(C(N)(N)c2cc(CO)cc(CC(=O)NC(N)=O)c2)[nH]1,-7.446,-6.6499004,-12.080281,-6.6499004,1.4152678,No_12_449,No_12_449_out,3.31
UNPDA_2000,UNPDA_2000_232,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)c(CNCN)c2)[nH]1,-6.964,-6.718369,-14.983882,-6.718369,2.8709371,No_12_453,No_12_453_out,3.652
UNPDA_2000,UNPDA_2000_233,CC[C@H](NC(=O)CCN)c1ccoc1C(=O)c1ccc(C(=O)CN)cc1O,-6.388,-6.2600684,-11.894944,-6.2600684,1.4657947,No_12_455,No_12_455_out,3.277
UNPDA_2000,UNPDA_2000_234,NCc1cc(CCC(=O)OCCO)c(C(=O)c2ccc(C(=O)CO)cc2O)o1,-6.791,-6.7792325,-12.17573,-6.7792325,1.8951293,No_12_461,No_12_461_out,2.842
UNPDA_2000,UNPDA_2000_235,CNC[C@](O)(CO)CCc1coc(CCN)c(O)c1=O,-7.08,-6.2080703,-15.313519,-6.2080703,1.6846355,No_12_462,No_12_462_1_out,3.993
UNPDA_2000,UNPDA_2000_236,CNC[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CNC(N)=O)c(N)c2)[nH]1,-7.08,-6.2080703,-15.313519,-6.2080703,1.6846355,No_12_462,No_12_462_1_out,3.595
UNPDA_2000,UNPDA_2000_237,CCCNCc1cc(CNC(=O)CCN)c(C(=O)c2ccc(C(=O)CN)cc2O)o1,-6.04,-7.182724,-12.29671,-7.182724,2.3829653,No_12_467,No_12_467_out,2.832
UNPDA_2000,UNPDA_2000_238,C[C@@H](N)c1cc(=O)c(CO)c(C(=O)c2ccc(CCN)c(CNCO)c2)[nH]1,-6.966,-6.5816097,-16.213564,-6.5816097,2.0204167,No_12_468,No_12_468_out,3.622
UNPDA_2000,UNPDA_2000_239,NCCC(=O)NCc1cc(CCO)oc1C(=O)c1ccc(C(=O)CN)cc1O,-6.822,-6.2098598,-12.582131,-6.2098598,4.2463942,No_12_469,No_12_469_out,2.876
UNPDA_2000,UNPDA_2000_240,CCCCCNCc1cc(CN)oc1C(=O)c1ccc(C(=O)C(N)N)cc1O,-6.145,-6.3858681,-15.444324,-6.3858681,1.603505,No_12_479,No_12_479_out,2.973
UNPDA_2000,UNPDA_2000_241,CCOCc1nc(N)cc(C[C@@](O)(CN)C(=O)O)n1,-5.568,-6.1029329,-12.26444,-6.1029329,2.2312615,No_12_481,No_12_481_out,3.57
UNPDA_2000,UNPDA_2000_242,NCCNCc1cc(CN)oc1C(=O)c1ccc(C(=O)C(N)N)cc1O,-7.008,-6.574398,-14.172135,-6.574398,1.6591276,No_12_503,No_12_503_out,3.105
